2025-12-25 01:44:46 | INFO     |  app:219 | 日志系统已初始化
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外郊野山坡，开阔草地覆盖地面，远处为起伏的连绵山丘，数棵盛开粉色花朵的樱花树点缀其间，自然地形略有起伏，阳光充足，整...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林间小径，中央为一条窄窄的土路，两侧排列高大挺拔的松树，树干粗糙呈灰褐色，下层为常绿灌木丛，枝叶浓密，地面覆盖枯叶...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林间小径，中央为一条窄窄的土路，两侧排列高大挺拔的松树，树干粗糙呈灰褐色，下层为常绿灌木丛，枝叶浓密，地面覆盖枯叶...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林间小径，中央为一条窄窄的土路，两侧排列高大挺拔的松树，树干粗糙呈灰褐色，下层为常绿灌木丛，枝叶浓密，地面覆盖枯叶...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林缘空地，地面为短草与裸露浅色土壤混合，边缘处松树与灌木逐渐密集，形成由开阔到封闭的空间过渡，地面散落少量枯枝与落...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林缘空地，地面为短草与裸露浅色土壤混合，边缘处松树与灌木逐渐密集，形成由开阔到封闭的空间过渡，地面散落少量枯枝与落...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外林缘空地，地面为短草与裸露浅色土壤混合，边缘处松树与灌木逐渐密集，形成由开阔到封闭的空间过渡，地面散落少量枯枝与落...
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:36 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外山坡草地，近处散布白色、黄色等小型野花，草叶细长茂密，背景一条土色蜿蜒小径穿过绿地延伸至远方，地面略有坡度，植被层...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外郊野山坡，开阔草地覆盖地面，远处为起伏的连绵山丘，数棵盛开粉色花朵的樱花树点缀其间，自然地形略有起伏，阳光充足，整...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外郊野山坡，开阔草地覆盖地面，远处为起伏的连绵山丘，数棵盛开粉色花朵的樱花树点缀其间，自然地形略有起伏，阳光充足，整...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外郊野山坡，开阔草地覆盖地面，远处为起伏的连绵山丘，数棵盛开粉色花朵的樱花树点缀其间，自然地形略有起伏，阳光充足，整...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 发送请求到: https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 模型: wan2.6-t2i, 尺寸: 1440*810, 数量: 1
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 提示词: 空镜头场景，无人物，无道具，环境概念设计，高清画质，电影感，专业摄影，宽屏构图, 室外草地微距场景，一株白色雏菊居中，花瓣洁白层叠，花茎纤细带细毛，周围绿草密集且高低错落，背景完全虚化为柔和绿色光斑，...
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 429
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:49 | INFO     | [qingshui] print:194 | [文生图HTTP] 异常: 文生图请求失败: Throttling.RateQuota - Requests rate limit exceeded, please try again later. For details, see: https://help.aliyun.com/zh/model-studio/error-code#rate-limit
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 200
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应: request_id=cc15e292-bf65-4ef4-86c4-78c05c892f31
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 成功生成 1 张图片
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 200
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应: request_id=16ef25f0-2c50-4e49-b7f7-5f548e2fbada
2025-12-25 02:02:51 | INFO     | [qingshui] print:194 | [文生图HTTP] 成功生成 1 张图片
2025-12-25 02:02:52 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 200
2025-12-25 02:02:52 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应: request_id=96233589-9238-4443-8b5b-4e2b2c9798ad
2025-12-25 02:02:52 | INFO     | [qingshui] print:194 | [文生图HTTP] 成功生成 1 张图片
2025-12-25 02:02:52 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应状态码: 200
2025-12-25 02:02:52 | INFO     | [qingshui] print:194 | [文生图HTTP] 响应: request_id=9c52737f-01b4-4497-967b-c1f44f8697a7
