
         /\      Grafana   /‾‾/
    /\  /  \     |\  __   /  /
   /  \/    \    | |/ /  /   ‾‾\
  /          \   |   (  |  (‾)  |
 / __________ \  |_|\_\  \_____/


     execution: local
        script: /Users/zane/Project/Miemie-studio-ha-lab/docs/reports/artifacts/2026-06-04-w2-client-cloudflare-clean-direct/w2-client-cloudflare-status.js
        output: -

     scenarios: (100.00%) 1 scenario, 100 max VUs, 2m30s max duration (incl. graceful stop):
              * default: 100 looping VUs for 2m0s (gracefulStop: 30s)


running (0m01.0s), 100/100 VUs, 0 complete and 0 interrupted iterations
default   [   1% ] 100 VUs  0m01.0s/2m0s
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-31-0\",\"vu\":31,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":893.21,\"blocked_ms\":617.421,\"connecting_ms\":177.117,\"tls_ms\":195.093,\"waiting_ms\":892.633,\"receiving_ms\":0.079,\"cf_ray\":\"a06030bdab375d19-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-59-0\",\"vu\":59,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":873.77,\"blocked_ms\":687.845,\"connecting_ms\":206.01,\"tls_ms\":233.397,\"waiting_ms\":873.728,\"receiving_ms\":0.022,\"cf_ray\":\"a06030be1e651d4d-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-90-0\",\"vu\":90,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":902.942,\"blocked_ms\":664.538,\"connecting_ms\":200.262,\"tls_ms\":208.712,\"waiting_ms\":902.874,\"receiving_ms\":0.039,\"cf_ray\":\"a06030bdfd29a6c4-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-36-0\",\"vu\":36,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":950.049,\"blocked_ms\":624.403,\"connecting_ms\":179.947,\"tls_ms\":194.467,\"waiting_ms\":949.929,\"receiving_ms\":0.052,\"cf_ray\":\"a06030bdbabfaf0d-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-57-0\",\"vu\":57,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":934,\"blocked_ms\":650.54,\"connecting_ms\":194.632,\"tls_ms\":203.019,\"waiting_ms\":933.897,\"receiving_ms\":0.08,\"cf_ray\":\"a06030bdfce67af4-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-53-0\",\"vu\":53,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":923.175,\"blocked_ms\":662.403,\"connecting_ms\":199.392,\"tls_ms\":214.189,\"waiting_ms\":923.107,\"receiving_ms\":0.046,\"cf_ray\":\"a06030bdf84dcb6f-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-60-0\",\"vu\":60,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":946.189,\"blocked_ms\":640.702,\"connecting_ms\":191.36,\"tls_ms\":201.026,\"waiting_ms\":944.386,\"receiving_ms\":1.777,\"cf_ray\":\"a06030bdee8a60d0-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-79-0\",\"vu\":79,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":911.371,\"blocked_ms\":681.03,\"connecting_ms\":208.653,\"tls_ms\":220.986,\"waiting_ms\":907.158,\"receiving_ms\":4.191,\"cf_ray\":\"a06030be2fbaaf1b-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-85-0\",\"vu\":85,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":921.447,\"blocked_ms\":670.822,\"connecting_ms\":210.244,\"tls_ms\":216.784,\"waiting_ms\":917.118,\"receiving_ms\":4.306,\"cf_ray\":\"a06030be199cad44-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-3-0\",\"vu\":3,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":924.917,\"blocked_ms\":673.245,\"connecting_ms\":211.056,\"tls_ms\":216.644,\"waiting_ms\":924.781,\"receiving_ms\":0.114,\"cf_ray\":\"a06030be1eb426d3-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-78-0\",\"vu\":78,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":954.863,\"blocked_ms\":643.14,\"connecting_ms\":190.355,\"tls_ms\":201.251,\"waiting_ms\":954.669,\"receiving_ms\":0.166,\"cf_ray\":\"a06030bdeb857b82-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-34-0\",\"vu\":34,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":907.6,\"blocked_ms\":691.033,\"connecting_ms\":203.715,\"tls_ms\":237.059,\"waiting_ms\":907.516,\"receiving_ms\":0.065,\"cf_ray\":\"a06030be19637eb9-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-52-0\",\"vu\":52,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":948.42,\"blocked_ms\":650.378,\"connecting_ms\":192.773,\"tls_ms\":207.722,\"waiting_ms\":948.236,\"receiving_ms\":0.145,\"cf_ray\":\"a06030bdde54b701-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-72-0\",\"vu\":72,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":936.168,\"blocked_ms\":669.663,\"connecting_ms\":205.902,\"tls_ms\":219.327,\"waiting_ms\":936,\"receiving_ms\":0.144,\"cf_ray\":\"a06030be0ad4cf45-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-16-0\",\"vu\":16,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":921.154,\"blocked_ms\":701.281,\"connecting_ms\":218.911,\"tls_ms\":234.529,\"waiting_ms\":921.077,\"receiving_ms\":0.055,\"cf_ray\":\"a06030be2bd7f434-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-10-0\",\"vu\":10,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":900.169,\"blocked_ms\":718.67,\"connecting_ms\":221.118,\"tls_ms\":247.094,\"waiting_ms\":899.567,\"receiving_ms\":0.585,\"cf_ray\":\"a06030be4c7db1ab-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-68-0\",\"vu\":68,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":970.502,\"blocked_ms\":653.36,\"connecting_ms\":179.918,\"tls_ms\":221.23,\"waiting_ms\":970.451,\"receiving_ms\":0.029,\"cf_ray\":\"a06030bdef5727d8-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-76-0\",\"vu\":76,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":928.336,\"blocked_ms\":698.361,\"connecting_ms\":237.944,\"tls_ms\":208.973,\"waiting_ms\":928.3,\"receiving_ms\":0.015,\"cf_ray\":\"a06030be2ba55fe3-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-35-0\",\"vu\":35,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":916.49,\"blocked_ms\":711.755,\"connecting_ms\":245.377,\"tls_ms\":213.792,\"waiting_ms\":916.459,\"receiving_ms\":0.013,\"cf_ray\":\"a06030be5a43f4d9-SJC\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-56-0\",\"vu\":56,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":912.079,\"blocked_ms\":723.945,\"connecting_ms\":224.961,\"tls_ms\":249.572,\"waiting_ms\":912.042,\"receiving_ms\":0.019,\"cf_ray\":\"a06030be4cc42efc-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-42-0\",\"vu\":42,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":960.953,\"blocked_ms\":675.84,\"connecting_ms\":202.545,\"tls_ms\":220.21,\"waiting_ms\":960.919,\"receiving_ms\":0.013,\"cf_ray\":\"a06030be0a578901-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-93-0\",\"vu\":93,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":915.021,\"blocked_ms\":730.652,\"connecting_ms\":225.739,\"tls_ms\":249.542,\"waiting_ms\":914.975,\"receiving_ms\":0.027,\"cf_ray\":\"a06030be5d4df50e-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-33-0\",\"vu\":33,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":961.877,\"blocked_ms\":686.547,\"connecting_ms\":200.23,\"tls_ms\":239.746,\"waiting_ms\":961.838,\"receiving_ms\":0.018,\"cf_ray\":\"a06030be1d042ef6-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-28-0\",\"vu\":28,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":987.789,\"blocked_ms\":660.334,\"connecting_ms\":193.641,\"tls_ms\":222.221,\"waiting_ms\":987.727,\"receiving_ms\":0.038,\"cf_ray\":\"a06030bdef1ec28f-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-67-0\",\"vu\":67,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":974.159,\"blocked_ms\":675.181,\"connecting_ms\":201.374,\"tls_ms\":221.26,\"waiting_ms\":974.128,\"receiving_ms\":0.011,\"cf_ray\":\"a06030be0db72b82-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-81-0\",\"vu\":81,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":970.811,\"blocked_ms\":683.829,\"connecting_ms\":232.54,\"tls_ms\":195.935,\"waiting_ms\":970.746,\"receiving_ms\":0.048,\"cf_ray\":\"a06030be2c83090e-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-13-0\",\"vu\":13,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":976.602,\"blocked_ms\":677.805,\"connecting_ms\":227.558,\"tls_ms\":196.938,\"waiting_ms\":976.554,\"receiving_ms\":0.025,\"cf_ray\":\"a06030be1f2ff3ec-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-55-0\",\"vu\":55,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":909.473,\"blocked_ms\":752.676,\"connecting_ms\":238.34,\"tls_ms\":259.898,\"waiting_ms\":909.358,\"receiving_ms\":0.097,\"cf_ray\":\"a06030be8f2a2ef0-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-75-0\",\"vu\":75,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":1010.513,\"blocked_ms\":652.092,\"connecting_ms\":190.78,\"tls_ms\":210.311,\"waiting_ms\":1010.451,\"receiving_ms\":0.039,\"cf_ray\":\"a06030bdf812f7c1-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-88-0\",\"vu\":88,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":1026.61,\"blocked_ms\":635.838,\"connecting_ms\":176.133,\"tls_ms\":204.059,\"waiting_ms\":1026.51,\"receiving_ms\":0.064,\"cf_ray\":\"a06030bdbca92b99-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
time="2026-06-04T00:49:19+08:00" level=info msg="SLOW_SAMPLE {\"kind\":\"SLOW_SAMPLE\",\"request_id\":\"w2-client-cloudflare-clean-direct-20260604-client-cloudflare-100-query-96-0\",\"vu\":96,\"iter\":0,\"url\":\"/api/projects\",\"status\":200,\"error\":\"\",\"error_code\":0,\"duration_ms\":1015.449,\"blocked_ms\":646.98,\"connecting_ms\":184.383,\"tls_ms\":207.601,\"waiting_ms\":1015.378,\"receiving_ms\":0.047,\"cf_ray\":\"a06030bddf5a55a3-LAX\",\"cf_cache_status\":\"DYNAMIC\",\"server\":\"cloudflare\"}" source=console
